sample_id,collection_date,dilution,name,site_name,sewershed_pop,Influenza_A_num_wells,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,Influenza_A_gc_g_dry_weight_pmmov,Influenza_A_gc_g_dry_weight_pmmov_lci,Influenza_A_gc_g_dry_weight_pmmov_uci,Influenza_A_gc_g_dry_weight_trimmed5,Influenza_A_gc_g_dry_weight_trimmed5_pmmov
"MER110121","2021-11-01",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110221","2021-11-02",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110321","2021-11-03",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110421","2021-11-04",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110521","2021-11-05",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110621","2021-11-06",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120721","2021-11-07",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110721","2021-11-07",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110821","2021-11-08",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER110921","2021-11-09",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111021","2021-11-10",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111121","2021-11-11",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111221","2021-11-12",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111321","2021-11-13",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111421","2021-11-14",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111521","2021-11-15",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111621","2021-11-16",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111721","2021-11-17",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111821","2021-11-18",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER111921","2021-11-19",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112021","2021-11-20",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112121","2021-11-21",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112221","2021-11-22",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112321","2021-11-23",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112421","2021-11-24",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112521","2021-11-25",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112621","2021-11-26",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112721","2021-11-27",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112821","2021-11-28",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER112921","2021-11-29",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER113021","2021-11-30",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120121","2021-12-01",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120221","2021-12-02",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120321","2021-12-03",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120421","2021-12-04",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120521","2021-12-05",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120621","2021-12-06",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120821","2021-12-08",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER120921","2021-12-09",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121021","2021-12-10",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121121","2021-12-11",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121221","2021-12-12",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121321","2021-12-13",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121421","2021-12-14",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121521","2021-12-15",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121621","2021-12-16",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121721","2021-12-17",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121821","2021-12-18",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER121921","2021-12-19",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122021","2021-12-20",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122121","2021-12-21",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122221","2021-12-22",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122321","2021-12-23",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122421","2021-12-24",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122521","2021-12-25",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122621","2021-12-26",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122721","2021-12-27",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122821","2021-12-28",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER122921","2021-12-29",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER123021","2021-12-30",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER123121","2021-12-31",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER010122","2022-01-01",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER010222","2022-01-02",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER010322","2022-01-03",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER010422","2022-01-04",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER010522","2022-01-05",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,"","","","","","","","",""
"MER010622","2022-01-06",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER010722","2022-01-07",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER010822","2022-01-08",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER010922","2022-01-09",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,913.6389561076847,445.40595972011795,1564.1588780070722,7.599959954616082e-7,2.0403970046674055e-7,0.000001315952290456476,0,0
"MER011022","2022-01-10",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011122","2022-01-11",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011222","2022-01-12",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011322","2022-01-13",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011422","2022-01-14",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011522","2022-01-15",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011622","2022-01-16",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011722","2022-01-17",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011822","2022-01-18",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER011922","2022-01-19",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012022","2022-01-20",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012122","2022-01-21",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012222","2022-01-22",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012322","2022-01-23",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012422","2022-01-24",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,1775.3732793125134,895.4810507503538,2881.7567805694484,5.460777742501855e-7,1.9267497315542295e-7,8.99480575344948e-7,0,0
"MER012522","2022-01-25",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012622","2022-01-26",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012722","2022-01-27",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012822","2022-01-28",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER012922","2022-01-29",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER013022","2022-01-30",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,0,0,0,0,0,0,0,0
"MER013122","2022-01-31",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020122","2022-02-01",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020222","2022-02-02",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020322","2022-02-03",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020422","2022-02-04",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020522","2022-02-05",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020622","2022-02-06",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,0,0,0,0,0,0,0,0
"MER020722","2022-02-07",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020822","2022-02-08",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER020922","2022-02-09",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021022","2022-02-10",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021122","2022-02-11",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021222","2022-02-12",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021322","2022-02-13",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021422","2022-02-14",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021522","2022-02-15",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021622","2022-02-16",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021722","2022-02-17",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021822","2022-02-18",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER021922","2022-02-19",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER022022","2022-02-20",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER022122","2022-02-21",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,0,0,0,0,0,0,0,0
"MER022222","2022-02-22",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER022322","2022-02-23",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER022422","2022-02-24",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,8,0,0,0,0,0,0,0,0
"MER022522","2022-02-25",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER022622","2022-02-26",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,0,0,0,0,0,0,0,0
"MER022722","2022-02-27",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER022822","2022-02-28",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER030122","2022-03-01",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER030222","2022-03-02",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER030322","2022-03-03",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,393.68035301329684,2.992633081302981e-7
"MER030422","2022-03-04",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,1725.0704219917861,885.1798141703897,2627.3012550827716,0.0000022582593833829773,8.63560189820459e-7,0.0000036529585769454955,393.68035301329684,2.992633081302981e-7
"MER030522","2022-03-05",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,1181.0410590398906,556.8936892918181,2021.9541731334893,8.977899243908944e-7,1.6970115929923812e-7,0.0000016258786894825505,393.68035301329684,2.992633081302981e-7
"MER030622","2022-03-06",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,393.68035301329684,2.992633081302981e-7
"MER030722","2022-03-07",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER030822","2022-03-08",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER030922","2022-03-09",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,564.0459806337136,4.737948487311669e-7
"118-MER031022","2022-03-10",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,1692.1379419011407,930.2354887705957,2487.463189657795,0.0000018804037248910928,9.213613588374956e-7,0.0000028394460909446903,861.882814198158,6.909939444667242e-7
"118-MER031122","2022-03-11",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,8,2417.737744063745,1481.5772196547143,3381.540734130146,0.0000014213845461935008,6.899512100293083e-7,0.0000021528178823576934,1106.9437309673258,8.479656838101447e-7
"118-MER031222","2022-03-12",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,893.5105006933335,451.31806549333334,1529.6996433066668,6.515972872066717e-7,1.8063545271786347e-7,0.00000112255912169548,1498.1805930533772,0.0000011919691367182342
"118-MER031322","2022-03-13",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,735.182750307503,372.59574600738006,1258.6401251660518,4.7091521803026137e-7,5.4895900450708665e-8,8.869345356098141e-7,1179.195529188831,8.479656838101447e-7
"118-MER031422","2022-03-14",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,8,1908.893336565657,1169.023569023569,2907.2673233670034,0.00000150292557675453,6.87374842038479e-7,0.000002318476311470581,542.8977503336122,3.741708350789777e-7
"118-MER031522","2022-03-15",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,0,0,0,0,0,0,245.06091676916768,1.5697173934342045e-7
"118-MER031622","2022-03-16",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,9,0,0,0,0,0,0,333.4255417242969,3.13253445238086e-7
"MER031722","2022-03-17",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,0,0
"MER031822","2022-03-18",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,1000.2766251728907,575.3803596127249,1602.213001383126,9.39760335714258e-7,3.5889585025319683e-7,0.0000015206248211753191,333.4255417242969,3.13253445238086e-7
"MER031922","2022-03-19",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,0,0,0,0,0,0,333.4255417242969,3.13253445238086e-7
"MER032022","2022-03-20",1,"Merced, CA","Merced Wastewater Treatment Plant",91000,10,1697.8593272171256,954.1284403669725,2500.305810397554,0.0000013875004354816323,7.098387877408392e-7,0.0000020651620832224253,754.9604787231515,5.497536127918827e-7
